"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/17/2016","370510009","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/17/2016","370510009","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/18/2016","370510009","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/18/2016","370510009","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/19/2016","370510009","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/19/2016","370510009","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/20/2016","370510009","3","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/20/2016","370510009","3","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/21/2016","370510009","3","12.3","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/21/2016","370510009","3","12.3","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/22/2016","370510009","3","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/22/2016","370510009","3","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/23/2016","370510009","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/23/2016","370510009","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/24/2016","370510009","3","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/24/2016","370510009","3","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/25/2016","370510009","3","16","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/25/2016","370510009","3","16","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/26/2016","370510009","3","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/26/2016","370510009","3","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/27/2016","370510009","3","13.3","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/27/2016","370510009","3","13.3","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/28/2016","370510009","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/28/2016","370510009","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/29/2016","370510009","3","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/29/2016","370510009","3","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/30/2016","370510009","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/30/2016","370510009","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/31/2016","370510009","3","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/31/2016","370510009","3","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/01/2016","370510009","3","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/01/2016","370510009","3","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/02/2016","370510009","3","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/02/2016","370510009","3","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/03/2016","370510009","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/03/2016","370510009","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/04/2016","370510009","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/04/2016","370510009","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/05/2016","370510009","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/05/2016","370510009","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/06/2016","370510009","3","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/06/2016","370510009","3","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/07/2016","370510009","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/07/2016","370510009","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/08/2016","370510009","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/08/2016","370510009","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/09/2016","370510009","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/09/2016","370510009","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/10/2016","370510009","3","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/10/2016","370510009","3","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/11/2016","370510009","3","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/11/2016","370510009","3","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/12/2016","370510009","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/12/2016","370510009","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/13/2016","370510009","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/13/2016","370510009","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/14/2016","370510009","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/14/2016","370510009","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/15/2016","370510009","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/15/2016","370510009","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/16/2016","370510009","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/16/2016","370510009","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/17/2016","370510009","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/17/2016","370510009","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/18/2016","370510009","3","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/18/2016","370510009","3","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/19/2016","370510009","3","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/19/2016","370510009","3","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/20/2016","370510009","3","14.1","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/20/2016","370510009","3","14.1","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/21/2016","370510009","3","19.2","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/21/2016","370510009","3","19.2","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/22/2016","370510009","3","14","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/22/2016","370510009","3","14","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/23/2016","370510009","3","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/23/2016","370510009","3","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/24/2016","370510009","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/24/2016","370510009","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/25/2016","370510009","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/25/2016","370510009","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/26/2016","370510009","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/26/2016","370510009","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/27/2016","370510009","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/27/2016","370510009","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/28/2016","370510009","3","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/28/2016","370510009","3","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/29/2016","370510009","3","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/29/2016","370510009","3","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"03/01/2016","370510009","3","20","ug/m3 LC","68","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"03/01/2016","370510009","3","20","ug/m3 LC","68","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
